행정동코드,Top1 상권,Top1 상권 수,Top1 상권 비율,Top1 상권 Top1 업종,Top1 상권 Top1 업종 수,Top1 상권 Top2 업종,Top1 상권 Top2 업종 수,Top1 상권 Top3 업종,Top1 상권 Top3 업종 수,Top2 상권,Top2 상권 수,Top2 상권 비율,Top2 상권 Top1 업종,Top2 상권 Top1 업종 수,Top2 상권 Top2 업종,Top2 상권 Top2 업종 수,Top2 상권 Top3 업종,Top2 상권 Top3 업종 수,Top3 상권,Top3 상권 수,Top3 상권 비율,Top3 상권 Top1 업종,Top3 상권 Top1 업종 수,Top3 상권 Top2 업종,Top3 상권 Top2 업종 수,Top3 상권 Top3 업종,Top3 상권 Top3 업종 수,Top4 상권,Top4 상권 수,Top4 상권 비율,Top5 상권,Top5 상권 수,Top5 상권 비율
29170570,주거밀집,415,0.840080971659919,자동차정비/카센타,42,한식/백반/한정식,33,자동차부품판매,18,스포츠,40,0.08097165991902834,유리/페인트/철물건축자재,8,조명기구/전기용품,5,지물판매,4,먹자골목,28,0.05668016194331984,편의점,5,한식/백반/한정식,3,후라이드/양념치킨,3,편의시설,7,0.01417004048582996,기타,4,0.008097165991902834
29110730,주거밀집,190,0.8260869565217391,한식/백반/한정식,24,여성미용실,19,부동산중개,13,먹자골목,21,0.09130434782608696,후라이드/양념치킨,3,커피전문점/카페/다방,3,편의점,2,스포츠,15,0.06521739130434782,유리/페인트/철물건축자재,3,학원-기타,3,청과물소매,2,기타,3,0.013043478260869565,편의시설,1,0.004347826086956522
29170661,주거밀집,338,0.7990543735224587,한식/백반/한정식,38,여성미용실,24,수퍼마켓,17,먹자골목,44,0.10401891252955082,편의점,7,커피전문점/카페/다방,7,라면김밥분식,3,스포츠,31,0.07328605200945626,유리/페인트/철물건축자재,6,청과물소매,6,수산물소매,3,기타,5,0.01182033096926714,편의시설,5,0.01182033096926714
29155680,주거밀집,253,0.7574850299401198,한식/백반/한정식,27,커피전문점/카페/다방,13,여성미용실,12,먹자골목,43,0.12874251497005987,편의점,7,후라이드/양념치킨,5,커피전문점/카페/다방,3,스포츠,33,0.09880239520958084,룸살롱/단란주점,7,유리/페인트/철물건축자재,6,지물판매,4,편의시설,3,0.008982035928143712,기타,2,0.005988023952095809
29155630,주거밀집,373,0.772256728778468,한식/백반/한정식,44,여성미용실,16,커피전문점/카페/다방,15,먹자골목,56,0.11594202898550725,커피전문점/카페/다방,5,침구/수예품,4,편의점,4,스포츠,42,0.08695652173913043,유리/페인트/철물건축자재,9,수산물소매,6,지물판매,5,기타,8,0.016563146997929608,편의시설,4,0.008281573498964804
29155510,주거밀집,324,0.8286445012787724,커피전문점/카페/다방,46,한식/백반/한정식,39,여성미용실,17,먹자골목,41,0.10485933503836317,커피전문점/카페/다방,8,편의점,5,여성미용실,3,스포츠,21,0.05370843989769821,청과물소매,4,학원-기타,3,유리/페인트/철물건축자재,3,편의시설,4,0.010230179028132993,기타,1,0.0025575447570332483
29140751,주거밀집,1114,0.7883934890304317,한식/백반/한정식,142,부동산중개,85,여성미용실,74,먹자골목,191,0.13517338995046002,한식/백반/한정식,23,편의점,22,커피전문점/카페/다방,21,스포츠,88,0.06227883934890304,유리/페인트/철물건축자재,12,청과물소매,9,수산물소매,6,기타,14,0.009907997169143666,편의시설,6,0.004246284501061571
29170663,주거밀집,449,0.7918871252204586,한식/백반/한정식,67,여성미용실,45,호프/맥주,25,먹자골목,74,0.13051146384479717,후라이드/양념치킨,10,편의점,9,커피전문점/카페/다방,7,스포츠,38,0.06701940035273368,유리/페인트/철물건축자재,8,청과물소매,8,지물판매,6,기타,3,0.005291005291005291,편의시설,3,0.005291005291005291
29170615,주거밀집,501,0.7660550458715596,여성미용실,45,한식/백반/한정식,34,부동산중개,24,먹자골목,80,0.12232415902140673,편의점,10,커피전문점/카페/다방,6,후라이드/양념치킨,5,스포츠,64,0.09785932721712538,유리/페인트/철물건축자재,15,지물판매,8,조명기구/전기용품,8,편의시설,6,0.009174311926605505,기타,3,0.0045871559633027525
29155730,주거밀집,166,0.7614678899082569,한식/백반/한정식,32,부동산중개,18,수퍼마켓,11,스포츠,28,0.12844036697247707,청과물소매,10,농기구판매,4,농자재판매,3,먹자골목,15,0.06880733944954129,편의점,4,커피전문점/카페/다방,4,후라이드/양념치킨,2,편의시설,7,0.03211009174311927,기타,2,0.009174311926605505
29200670,주거밀집,339,0.7321814254859611,한식/백반/한정식,50,자동차정비/카센타,22,커피전문점/카페/다방,17,스포츠,58,0.12526997840172785,유리/페인트/철물건축자재,20,청과물소매,13,농기구판매,6,먹자골목,48,0.10367170626349892,편의점,16,커피전문점/카페/다방,5,갈비/삼겹살,2,편의시설,11,0.023758099352051837,기타,7,0.01511879049676026
29140790,주거밀집,293,0.8005464480874317,한식/백반/한정식,29,여성미용실,27,부동산중개,21,먹자골목,49,0.13387978142076504,커피전문점/카페/다방,6,후라이드/양념치킨,3,여성미용실,3,스포츠,21,0.05737704918032787,유리/페인트/철물건축자재,3,학원-기타,3,태권도장,2,기타,2,0.00546448087431694,편의시설,1,0.00273224043715847
29170530,주거밀집,321,0.7829268292682927,한식/백반/한정식,39,여성미용실,25,부동산중개,21,먹자골목,62,0.15121951219512195,편의점,5,커피전문점/카페/다방,5,피자전문,5,스포츠,22,0.05365853658536585,닭내장/닭발요리,3,헬스클럽,3,조명기구/전기용품,2,편의시설,4,0.00975609756097561,기타,1,0.0024390243902439024
29170555,주거밀집,505,0.7651515151515151,한식/백반/한정식,64,자동차정비/카센타,28,커피전문점/카페/다방,21,스포츠,88,0.13333333333333333,유리/페인트/철물건축자재,21,룸살롱/단란주점,16,조명기구/전기용품,6,먹자골목,54,0.08181818181818182,핸드폰소매,8,편의점,5,청과물소매,2,편의시설,10,0.015151515151515152,기타,3,0.004545454545454545
29170520,주거밀집,338,0.7699316628701595,한식/백반/한정식,34,여성미용실,23,커피전문점/카페/다방,17,먹자골목,52,0.11845102505694761,편의점,8,한식/백반/한정식,8,커피전문점/카페/다방,4,스포츠,44,0.10022779043280182,유리/페인트/철물건축자재,15,학원-기타,4,지물판매,3,기타,3,0.00683371298405467,편의시설,2,0.004555808656036446
29200650,주거밀집,83,0.7830188679245284,한식/백반/한정식,20,부동산중개,6,여성미용실,3,스포츠,10,0.09433962264150944,유리/페인트/철물건축자재,4,청과물소매,3,굴요리전문,1,먹자골목,8,0.07547169811320754,편의점,3,셔터/새시판매,1,수퍼마켓,1,편의시설,4,0.03773584905660377,기타,1,0.009433962264150943
29170673,주거밀집,467,0.7731788079470199,여성미용실,36,한식/백반/한정식,35,학원-입시,23,먹자골목,90,0.1490066225165563,후라이드/양념치킨,10,커피전문점/카페/다방,9,한식/백반/한정식,9,스포츠,37,0.061258278145695365,수산물소매,5,헬스클럽,5,유리/페인트/철물건축자재,4,편의시설,6,0.009933774834437087,기타,4,0.006622516556291391
29170685,주거밀집,160,0.8421052631578947,한식/백반/한정식,48,커피전문점/카페/다방,12,양품점,9,스포츠,16,0.08421052631578947,청과물소매,7,추어탕전문,1,예복/웨딩드레스,1,먹자골목,9,0.04736842105263158,편의점,3,수퍼마켓,1,주유소,1,편의시설,3,0.015789473684210527,기타,2,0.010526315789473684
29170635,주거밀집,287,0.771505376344086,한식/백반/한정식,29,여성미용실,21,부동산중개,16,스포츠,42,0.11290322580645161,청과물소매,6,수산물소매,5,섬유/직물/주단,3,먹자골목,38,0.10215053763440861,커피전문점/카페/다방,4,후라이드/양념치킨,3,편의점,3,편의시설,4,0.010752688172043012,기타,1,0.002688172043010753
29155545,주거밀집,242,0.7908496732026143,한식/백반/한정식,22,커피전문점/카페/다방,18,세탁소/빨래방,8,스포츠,31,0.10130718954248366,주방가구판매,6,조명기구/전기용품,3,유리/페인트/철물건축자재,3,먹자골목,30,0.09803921568627451,편의점,2,의료용품소매,1,신발소매,1,기타,2,0.006535947712418301,편의시설,1,0.0032679738562091504
29155690,주거밀집,659,0.7627314814814815,여성미용실,60,한식/백반/한정식,55,부동산중개,34,먹자골목,139,0.16087962962962962,커피전문점/카페/다방,17,후라이드/양념치킨,11,편의점,9,스포츠,49,0.056712962962962965,유리/페인트/철물건축자재,8,헬스클럽,7,학원-기타,6,편의시설,13,0.015046296296296295,기타,4,0.004629629629629629
29140650,주거밀집,245,0.7632398753894081,한식/백반/한정식,21,부동산중개,15,여성미용실,13,먹자골목,52,0.16199376947040497,편의점,8,후라이드/양념치킨,4,커피전문점/카페/다방,4,스포츠,22,0.06853582554517133,유리/페인트/철물건축자재,5,자동차유리전문점,3,지물판매,3,편의시설,1,0.003115264797507788,기타,1,0.003115264797507788
29110630,주거밀집,198,0.8319327731092437,한식/백반/한정식,30,커피전문점/카페/다방,21,부동산중개,14,스포츠,16,0.06722689075630252,보리밥전문,6,청과물소매,3,기타오락관련산업,2,먹자골목,14,0.058823529411764705,편의점,3,수퍼마켓,3,커피전문점/카페/다방,2,편의시설,6,0.025210084033613446,기타,4,0.01680672268907563
29170662,주거밀집,696,0.7716186252771619,한식/백반/한정식,85,여성미용실,53,부동산중개,31,먹자골목,136,0.15077605321507762,커피전문점/카페/다방,13,편의점,10,화장품판매점,8,스포츠,64,0.07095343680709534,청과물소매,10,지물판매,9,유리/페인트/철물건축자재,6,편의시설,5,0.005543237250554324,기타,1,0.0011086474501108647
29110590,주거밀집,455,0.7954545454545454,한식/백반/한정식,60,여성미용실,20,커피전문점/카페/다방,18,먹자골목,65,0.11363636363636363,후라이드/양념치킨,9,한식/백반/한정식,5,식료품점,3,스포츠,40,0.06993006993006994,유리/페인트/철물건축자재,11,청과물소매,7,수산물소매,4,편의시설,8,0.013986013986013986,기타,4,0.006993006993006993
29170620,주거밀집,767,0.6799645390070922,한식/백반/한정식,81,일반의류,41,여성미용실,25,스포츠,287,0.25443262411347517,청과물소매,159,수산물소매,43,곡물소매,14,먹자골목,61,0.054078014184397165,핸드폰소매,5,커피전문점/카페/다방,5,캐쥬얼/스포츠의류,4,기타,7,0.0062056737588652485,편의시설,6,0.005319148936170213
29155720,주거밀집,472,0.7600644122383253,자동차정비/카센타,59,한식/백반/한정식,48,부동산중개,39,먹자골목,72,0.11594202898550725,커피전문점/카페/다방,11,편의점,10,후라이드/양념치킨,5,스포츠,59,0.09500805152979067,유리/페인트/철물건축자재,15,청과물소매,9,헬스클럽,5,편의시설,12,0.01932367149758454,기타,6,0.00966183574879227
29110600,주거밀집,235,0.7781456953642384,여성미용실,26,한식/백반/한정식,22,커피전문점/카페/다방,10,먹자골목,34,0.11258278145695365,편의점,5,한식/백반/한정식,2,커피전문점/카페/다방,2,스포츠,25,0.08278145695364239,태권도장,3,헬스클럽,2,유리/페인트/철물건축자재,2,기타,5,0.016556291390728478,편의시설,3,0.009933774834437087
29110655,주거밀집,590,0.7622739018087855,한식/백반/한정식,77,인쇄종합,64,커피전문점/카페/다방,39,먹자골목,123,0.15891472868217055,커피전문점/카페/다방,22,편의점,19,한식/백반/한정식,11,스포츠,50,0.06459948320413436,룸살롱/단란주점,14,지물판매,4,예복/웨딩드레스,3,편의시설,6,0.007751937984496124,기타,5,0.006459948320413436
29155530,주거밀집,192,0.7649402390438247,여성미용실,20,부동산중개,13,한식/백반/한정식,9,먹자골목,33,0.13147410358565736,수퍼마켓,4,비만/피부관리,2,참치전문점,2,스포츠,22,0.08764940239043825,유리/페인트/철물건축자재,5,태권도장,2,지물판매,2,편의시설,2,0.00796812749003984,기타,2,0.00796812749003984
29170510,주거밀집,336,0.7194860813704497,자동차정비/카센타,48,자동차부품판매,24,한식/백반/한정식,20,스포츠,88,0.18843683083511778,유리/페인트/철물건축자재,36,조명기구/전기용품,15,지물판매,6,먹자골목,32,0.06852248394004283,편의점,3,떡전문,3,자동차정비/카센타,3,편의시설,10,0.021413276231263382,기타,1,0.0021413276231263384
29155538,주거밀집,848,0.7144060657118787,학원-입시,89,여성미용실,58,한식/백반/한정식,50,먹자골목,266,0.22409435551811288,커피전문점/카페/다방,38,편의점,18,한식/백반/한정식,15,스포츠,58,0.04886267902274642,학원-기타,12,헬스클럽,12,청과물소매,4,편의시설,8,0.006739679865206402,기타,7,0.005897219882055603
29200550,주거밀집,124,0.7560975609756098,자동차정비/카센타,13,한식/백반/한정식,13,청소/소독,5,스포츠,28,0.17073170731707318,유리/페인트/철물건축자재,8,렌트카,3,룸살롱/단란주점,3,먹자골목,10,0.06097560975609756,커피전문점/카페/다방,3,일반가전제품,2,편의점,2,편의시설,2,0.012195121951219513,,,
29110620,주거밀집,327,0.75,한식/백반/한정식,47,여성미용실,25,커피전문점/카페/다방,20,먹자골목,70,0.16055045871559634,커피전문점/카페/다방,11,편의점,7,한식/백반/한정식,6,스포츠,21,0.0481651376146789,유리/페인트/철물건축자재,4,학원-기타,3,냉면집,2,편의시설,16,0.03669724770642202,기타,2,0.0045871559633027525
29155640,주거밀집,276,0.7931034482758621,여성미용실,21,한식/백반/한정식,18,커피전문점/카페/다방,16,먹자골목,36,0.10344827586206896,후라이드/양념치킨,6,호프/맥주,5,편의점,4,스포츠,29,0.08333333333333333,지물판매,5,유리/페인트/철물건축자재,4,청과물소매,3,기타,6,0.017241379310344827,편의시설,1,0.0028735632183908046
29200515,주거밀집,249,0.7280701754385965,한식/백반/한정식,30,여성미용실,16,부동산중개,11,먹자골목,56,0.16374269005847952,커피전문점/카페/다방,5,편의점,4,한식/백반/한정식,3,스포츠,33,0.09649122807017543,청과물소매,6,지물판매,4,유리/페인트/철물건축자재,3,기타,2,0.005847953216374269,편의시설,2,0.005847953216374269
29200660,주거밀집,72,0.6486486486486487,한식/백반/한정식,17,주유소,5,자동차정비/카센타,3,스포츠,22,0.1981981981981982,청과물소매,9,농기구판매,6,유리/페인트/철물건축자재,2,먹자골목,11,0.0990990990990991,남성의류전문점,2,편의점,2,여성의류전문점,1,편의시설,5,0.04504504504504504,기타,1,0.009009009009009009
29170697,주거밀집,415,0.6576862123613312,한식/백반/한정식,50,여성미용실,30,부동산중개,29,먹자골목,151,0.2393026941362916,커피전문점/카페/다방,20,한식/백반/한정식,17,편의점,9,스포츠,55,0.08716323296354993,청과물소매,9,헬스클럽,7,학원-기타,6,편의시설,5,0.00792393026941363,기타,5,0.00792393026941363
29200690,주거밀집,29,0.7073170731707317,한식/백반/한정식,10,커피전문점/카페/다방,4,어린이집,2,스포츠,7,0.17073170731707318,청과물소매,3,기사식당,1,지물판매,1,편의시설,3,0.07317073170731707,시장/종합상가,2,우체국/우편물취급소,1,,,먹자골목,2,0.04878048780487805,,,
29200680,주거밀집,75,0.7281553398058253,한식/백반/한정식,17,부동산중개,6,수퍼마켓,4,스포츠,22,0.21359223300970873,청과물소매,8,LPG판매,4,유리/페인트/철물건축자재,3,먹자골목,5,0.04854368932038835,수퍼마켓,3,편의점,1,학원-중장비,1,기타,1,0.009708737864077669,,,
29140590,주거밀집,53,0.7910447761194029,부동산중개,3,여성미용실,3,수퍼마켓,2,스포츠,8,0.11940298507462686,유리/페인트/철물건축자재,3,수산물소매,1,태권도장,1,먹자골목,6,0.08955223880597014,호프/맥주,1,완구점,1,피아노/바이올린/기타,1,,,,,,
29155705,주거밀집,42,0.7241379310344828,한식/백반/한정식,6,부동산중개,5,발/네일케어,3,먹자골목,10,0.1724137931034483,요가/단식,2,샌드위치전문점,1,학원-입시,1,스포츠,6,0.10344827586206896,통신판매,2,수산물소매,1,학원-기타,1,,,,,,
27170610,주거밀집,696,0.8266033254156769,한식/백반/한정식,122,커피전문점/카페/다방,70,자동차정비/카센타,57,스포츠,79,0.09382422802850356,유리/페인트/철물건축자재,17,섬유/직물/주단,12,조명기구/전기용품,8,먹자골목,58,0.0688836104513064,편의점,7,커피전문점/카페/다방,7,후라이드/양념치킨,5,편의시설,5,0.0059382422802850355,기타,4,0.004750593824228029
27290535,주거밀집,606,0.8211382113821138,한식/백반/한정식,65,여성미용실,44,커피전문점/카페/다방,28,먹자골목,70,0.0948509485094851,편의점,9,한식/백반/한정식,7,커피전문점/카페/다방,6,스포츠,53,0.07181571815718157,청과물소매,7,유리/페인트/철물건축자재,5,통신판매,5,기타,6,0.008130081300813009,편의시설,3,0.0040650406504065045
27140655,주거밀집,462,0.7487844408427877,한식/백반/한정식,60,여성미용실,37,자동차정비/카센타,16,먹자골목,77,0.12479740680713128,편의점,13,커피전문점/카페/다방,8,후라이드/양념치킨,6,스포츠,60,0.09724473257698542,유리/페인트/철물건축자재,9,청과물소매,6,렌트카,4,기타,11,0.017828200972447326,편의시설,7,0.011345218800648298
27230672,주거밀집,489,0.7331334332833583,여성미용실,43,한식/백반/한정식,37,부동산중개,33,먹자골목,123,0.18440779610194902,커피전문점/카페/다방,17,후라이드/양념치킨,13,편의점,13,스포츠,49,0.0734632683658171,헬스클럽,12,학원-기타,9,지물판매,5,편의시설,4,0.005997001499250375,기타,2,0.0029985007496251873
27230526,주거밀집,793,0.715058611361587,한식/백반/한정식,53,꽃집/꽃배달,46,양품점,45,먹자골목,157,0.14156898106402163,커피전문점/카페/다방,23,편의점,13,화장품판매점,7,스포츠,131,0.11812443642921551,청과물소매,21,주방가구판매,21,곡물소매,16,편의시설,22,0.019837691614066726,기타,6,0.005410279531109108
27290568,주거밀집,662,0.770663562281723,자동차정비/카센타,47,한식/백반/한정식,42,중고자동차판매,41,먹자골목,106,0.12339930151338765,편의점,11,커피전문점/카페/다방,9,호프/맥주,7,스포츠,75,0.08731082654249127,유리/페인트/철물건축자재,10,조명기구/전기용품,8,섬유/직물/주단,7,기타,13,0.015133876600698487,편의시설,3,0.0034924330616996507
27710310,주거밀집,342,0.8280871670702179,한식/백반/한정식,100,커피전문점/카페/다방,25,부동산중개,16,먹자골목,36,0.08716707021791767,커피전문점/카페/다방,10,편의점,4,국수/만두/칼국수,3,스포츠,28,0.06779661016949153,유리/페인트/철물건축자재,5,청과물소매,5,주방가구판매,3,편의시설,4,0.009685230024213076,기타,3,0.007263922518159807
27290571,주거밀집,718,0.7394438722966015,한식/백반/한정식,48,여성미용실,48,부동산중개,38,먹자골목,169,0.17404737384140062,후라이드/양념치킨,14,커피전문점/카페/다방,13,편의점,13,스포츠,68,0.07003089598352215,학원-기타,7,지물판매,5,헬스클럽,5,편의시설,10,0.010298661174047374,기타,6,0.006179196704428424
27260550,주거밀집,510,0.7172995780590717,한식/백반/한정식,36,여성미용실,26,자동차정비/카센타,23,먹자골목,129,0.18143459915611815,커피전문점/카페/다방,14,편의점,10,화장품판매점,7,스포츠,63,0.08860759493670886,유리/페인트/철물건축자재,11,학원-기타,11,헬스클럽,8,기타,5,0.007032348804500703,편의시설,4,0.005625879043600563
27170640,주거밀집,442,0.8154981549815498,한식/백반/한정식,59,여성미용실,26,커피전문점/카페/다방,21,스포츠,48,0.08856088560885608,지물판매,5,섬유/직물/주단,5,조명기구/전기용품,4,먹자골목,45,0.08302583025830258,편의점,5,커피전문점/카페/다방,4,후라이드/양념치킨,3,편의시설,5,0.00922509225092251,기타,2,0.0036900369003690036
27290563,주거밀집,677,0.7728310502283106,여성미용실,64,한식/백반/한정식,59,커피전문점/카페/다방,28,먹자골목,97,0.11073059360730593,편의점,12,한식/백반/한정식,7,후라이드/양념치킨,5,스포츠,93,0.10616438356164383,조명기구/전기용품,13,유리/페인트/철물건축자재,13,청과물소매,11,기타,5,0.005707762557077625,편의시설,4,0.0045662100456621
27230560,주거밀집,334,0.65234375,여성미용실,27,한식/백반/한정식,25,학원-입시,23,먹자골목,112,0.21875,커피전문점/카페/다방,8,편의점,8,라면김밥분식,5,스포츠,46,0.08984375,헬스클럽,13,학원-기타,5,실내골프연습장,3,기타,12,0.0234375,편의시설,8,0.015625
27290576,주거밀집,525,0.6935270805812418,한식/백반/한정식,60,여성미용실,47,학원-입시,24,먹자골목,149,0.19682959048877147,커피전문점/카페/다방,14,한식/백반/한정식,11,편의점,10,스포츠,65,0.08586525759577279,유리/페인트/철물건축자재,10,조명기구/전기용품,10,학원-기타,6,기타,10,0.013210039630118891,편의시설,8,0.010568031704095112
27260652,주거밀집,366,0.7439024390243902,여성미용실,33,한식/백반/한정식,24,부동산중개,22,먹자골목,75,0.1524390243902439,커피전문점/카페/다방,8,후라이드/양념치킨,5,수퍼마켓,5,스포츠,39,0.07926829268292683,학원-기타,6,실내골프연습장,5,헬스클럽,4,기타,8,0.016260162601626018,편의시설,4,0.008130081300813009
27110595,주거밀집,2051,0.8402294141745187,일반의류,562,종합소매,326,양품점,107,스포츠,333,0.1364195002048341,섬유/직물/주단,182,한복/갈옷/민속옷,41,유리/페인트/철물건축자재,19,먹자골목,48,0.019664072101597707,커피전문점/카페/다방,8,편의점,6,죽전문점,3,편의시설,6,0.0024580090126997134,기타,3,0.0012290045063498567
27260661,주거밀집,225,0.7281553398058253,한식/백반/한정식,38,여성미용실,15,캐쥬얼/스포츠의류,10,먹자골목,56,0.18122977346278318,편의점,6,커피전문점/카페/다방,4,국수/만두/칼국수,3,스포츠,21,0.06796116504854369,학원-기타,4,지물판매,3,농자재판매,2,기타,5,0.016181229773462782,편의시설,2,0.006472491909385114
27710253,주거밀집,865,0.7778776978417267,한식/백반/한정식,82,여성미용실,40,부동산중개,39,스포츠,111,0.09982014388489209,섬유/직물/주단,13,유리/페인트/철물건축자재,12,지물판매,11,먹자골목,111,0.09982014388489209,편의점,19,커피전문점/카페/다방,12,한식/백반/한정식,8,편의시설,14,0.012589928057553957,기타,11,0.009892086330935251
27200530,주거밀집,495,0.8263772954924875,한식/백반/한정식,52,커피전문점/카페/다방,25,부동산중개,20,먹자골목,57,0.09515859766277128,편의점,6,커피전문점/카페/다방,6,한식/백반/한정식,3,스포츠,38,0.06343906510851419,지물판매,4,유리/페인트/철물건축자재,4,수산물소매,4,기타,5,0.008347245409015025,편의시설,4,0.00667779632721202
27170565,주거밀집,380,0.7723577235772358,한식/백반/한정식,56,여성미용실,27,커피전문점/카페/다방,15,먹자골목,53,0.10772357723577236,호프/맥주,5,한식/백반/한정식,5,일반의류,4,스포츠,46,0.09349593495934959,청과물소매,5,룸살롱/단란주점,3,조명기구/전기용품,2,기타,8,0.016260162601626018,편의시설,5,0.01016260162601626
27230715,주거밀집,675,0.6763527054108216,한식/백반/한정식,52,여성미용실,39,식료품점,31,먹자골목,155,0.15531062124248496,편의점,24,커피전문점/카페/다방,19,후라이드/양념치킨,14,스포츠,140,0.1402805611222445,청과물소매,54,수산물소매,18,냉동식품판매,9,기타,16,0.01603206412825651,편의시설,12,0.012024048096192385
27230790,주거밀집,970,0.7376425855513308,한식/백반/한정식,140,자동차정비/카센타,56,종합소매,51,스포츠,231,0.17566539923954372,곡물소매,68,유리/페인트/철물건축자재,43,조명기구/전기용품,25,먹자골목,84,0.06387832699619772,편의점,14,후라이드/양념치킨,8,커피전문점/카페/다방,6,편의시설,22,0.016730038022813688,기타,8,0.006083650190114068
27260590,주거밀집,362,0.7541666666666667,한식/백반/한정식,33,여성미용실,26,비만/피부관리,22,먹자골목,76,0.15833333333333333,커피전문점/카페/다방,7,갈비/삼겹살,5,화장품판매점,4,스포츠,27,0.05625,헬스클럽,8,학원-기타,4,지물판매,2,기타,11,0.022916666666666665,편의시설,4,0.008333333333333333
27170695,주거밀집,288,0.7933884297520661,한식/백반/한정식,43,일반가구소매,22,여성미용실,20,먹자골목,36,0.09917355371900827,일반가구소매,4,안경원,4,한식/백반/한정식,3,스포츠,31,0.08539944903581267,룸살롱/단란주점,8,조명기구/전기용품,3,유리/페인트/철물건축자재,3,기타,5,0.013774104683195593,편의시설,3,0.008264462809917356
27140685,주거밀집,411,0.7798861480075902,한식/백반/한정식,45,여성미용실,27,부동산중개,16,스포츠,56,0.1062618595825427,유리/페인트/철물건축자재,9,청과물소매,5,조명기구/전기용품,5,먹자골목,52,0.09867172675521822,후라이드/양념치킨,6,편의점,5,수퍼마켓,4,기타,6,0.011385199240986717,편의시설,2,0.003795066413662239
27110565,주거밀집,2203,0.7904556871187657,시계/귀금속,157,일반의류,147,커피전문점/카페/다방,147,먹자골목,367,0.13168281306063867,커피전문점/카페/다방,76,편의점,15,일반의류,14,스포츠,172,0.0617151058485827,조명기구/전기용품,29,가방/가죽제품소매,23,통신판매,13,편의시설,31,0.011123071402942232,기타,14,0.005023322569070686
27260570,주거밀집,397,0.7987927565392354,여성미용실,44,부동산중개,34,비만/피부관리,23,먹자골목,55,0.11066398390342053,커피전문점/카페/다방,7,후라이드/양념치킨,6,편의점,4,스포츠,39,0.07847082494969819,학원-기타,11,태권도장,6,헬스클럽,6,기타,4,0.008048289738430584,편의시설,2,0.004024144869215292
27110545,주거밀집,885,0.7887700534759359,한식/백반/한정식,84,커피전문점/카페/다방,84,여성미용실,62,먹자골목,163,0.14527629233511585,커피전문점/카페/다방,31,편의점,19,한식/백반/한정식,10,스포츠,46,0.040998217468805706,룸살롱/단란주점,13,통신판매,6,헬스클럽,6,기타,17,0.015151515151515152,편의시설,11,0.00980392156862745
27200660,주거밀집,407,0.7872340425531915,한식/백반/한정식,42,일반의류,31,여성미용실,18,먹자골목,55,0.10638297872340426,커피전문점/카페/다방,8,편의점,6,수퍼마켓,3,스포츠,46,0.08897485493230174,건어물상,7,지물판매,5,수산물소매,4,편의시설,5,0.009671179883945842,기타,4,0.007736943907156673
27230671,주거밀집,253,0.7086834733893558,한식/백반/한정식,30,커피전문점/카페/다방,20,갈비/삼겹살,13,먹자골목,64,0.1792717086834734,편의점,14,한식/백반/한정식,7,후라이드/양념치킨,6,스포츠,33,0.09243697478991597,룸살롱/단란주점,19,곰장어전문,1,통신판매,1,기타,5,0.014005602240896359,편의시설,2,0.0056022408963585435
27290550,주거밀집,480,0.732824427480916,한식/백반/한정식,68,호프/맥주,26,여성미용실,25,먹자골목,126,0.19236641221374046,커피전문점/카페/다방,19,후라이드/양념치킨,12,호프/맥주,9,스포츠,31,0.04732824427480916,청과물소매,5,섬유/직물/주단,3,학원-요리,3,기타,11,0.016793893129770993,편의시설,7,0.010687022900763359
27200560,주거밀집,273,0.7890173410404624,여성미용실,23,부동산중개,20,한식/백반/한정식,19,먹자골목,41,0.11849710982658959,편의점,6,커피전문점/카페/다방,5,갈비/삼겹살,4,스포츠,27,0.07803468208092486,수산물소매,3,복전문,2,청과물소매,2,기타,3,0.008670520231213872,편의시설,2,0.005780346820809248
27260651,주거밀집,728,0.7639034627492131,여성미용실,71,한식/백반/한정식,70,커피전문점/카페/다방,49,먹자골목,139,0.1458551941238195,커피전문점/카페/다방,15,편의점,13,후라이드/양념치킨,7,스포츠,65,0.06820566631689402,헬스클럽,9,지물판매,7,학원-기타,6,기타,19,0.01993704092339979,편의시설,2,0.002098635886673662
27710256,주거밀집,1654,0.6993657505285412,한식/백반/한정식,153,여성미용실,118,부동산중개,115,먹자골목,475,0.20084566596194503,편의점,48,커피전문점/카페/다방,43,후라이드/양념치킨,34,스포츠,178,0.07526427061310782,학원-기타,23,태권도장,18,헬스클럽,16,기타,48,0.02029598308668076,편의시설,10,0.004228329809725159
27260640,주거밀집,716,0.7075098814229249,한식/백반/한정식,79,여성미용실,44,비만/피부관리,43,먹자골목,187,0.18478260869565216,커피전문점/카페/다방,32,한식/백반/한정식,26,편의점,19,스포츠,71,0.07015810276679842,룸살롱/단란주점,22,헬스클럽,10,실내골프연습장,5,기타,31,0.030632411067193676,편의시설,7,0.00691699604743083
27140747,주거밀집,706,0.7423764458464774,한식/백반/한정식,73,자동차정비/카센타,56,여성미용실,53,먹자골목,183,0.19242902208201892,커피전문점/카페/다방,25,편의점,18,한식/백반/한정식,12,스포츠,53,0.05573080967402734,태권도장,5,학원-기타,5,조명기구/전기용품,4,편의시설,5,0.005257623554153523,기타,4,0.004206098843322818
